time,qy,qx,yaw,qw,qz,roll,pitch
1.61099E+18,-0.094463974,0.138138264,-0.266917318,0.978910387,0.117171101,-0.226267323,-0.250938386
1.61099E+18,-0.089604266,0.137288734,-0.270441383,0.979191482,0.119612239,-0.216699719,-0.250025213
1.61099E+18,-0.08499638,0.135747671,-0.274776697,0.979459226,0.122506432,-0.207531899,-0.247616038
1.61099E+18,-0.08085347,0.133740202,-0.279048949,0.979724646,0.125362992,-0.199143738,-0.244205102
1.61099E+18,-0.077179305,0.131631061,-0.283967972,0.97990334,0.128476113,-0.191734314,-0.240450352
1.61099E+18,-0.074006483,0.129727855,-0.287719041,0.980078459,0.130920067,-0.185243934,-0.237125024
1.61099E+18,-0.071128495,0.129140362,-0.291533858,0.980064034,0.13318412,-0.179758206,-0.236380458
1.61099E+18,-0.068309978,0.129442587,-0.293415189,0.980060577,0.134386435,-0.174445704,-0.237592325
1.61099E+18,-0.065434635,0.130710959,-0.296091169,0.979884326,0.135866001,-0.169425458,-0.240700051
1.61099E+18,-0.062819488,0.132722929,-0.296479017,0.979750037,0.136118799,-0.164891928,-0.245425165
1.61099E+18,-0.060297709,0.135433599,-0.298092574,0.979431272,0.136880577,-0.160923004,-0.251429349
1.61099E+18,-0.058252048,0.138436019,-0.297119945,0.979215682,0.136304125,-0.157674789,-0.258093297
1.61099E+18,-0.056341901,0.141675279,-0.298048854,0.978821218,0.136611596,-0.155017987,-0.265048027
1.61099E+18,-0.054870166,0.144850492,-0.296404719,0.978576243,0.135632411,-0.152873263,-0.271949857
1.61099E+18,-0.053576954,0.147873893,-0.297238171,0.978165567,0.135848895,-0.151371166,-0.278312594
1.61099E+18,-0.052829958,0.15058358,-0.295606852,0.977932096,0.13484253,-0.150515959,-0.284079105
1.61099E+18,-0.052274175,0.15309605,-0.296767116,0.977525413,0.135178566,-0.15037629,-0.289191991
1.61099E+18,-0.052383453,0.155244723,-0.295333356,0.977313399,0.134215266,-0.151076078,-0.293583393
1.61099E+18,-0.052752737,0.157198206,-0.296567649,0.976939499,0.13451837,-0.152626723,-0.297314763
1.61099E+18,-0.053668812,0.158870548,-0.294992775,0.976769149,0.133423716,-0.154764876,-0.300542355
1.61099E+18,-0.054693226,0.160422951,-0.2959418,0.976443231,0.133535787,-0.157461956,-0.303310037
1.61099E+18,-0.056299973,0.161739364,-0.294091523,0.976310551,0.132244051,-0.16082558,-0.305662483
